item_id,user_id,recommend,sentiment_analysis,genres,release_date,price,title,developer,items_count,item_name,playtime_forever
252950,76561198156664158,True,2,"['Action', 'Indie', 'Racing', 'Sports']",2015-07-07,19.99,Rocket League®,"Psyonix, Inc.",59.0,Rocket League,16470.0
440,76561198012943559,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
209160,76561198051966070,True,2,['Action'],2014-03-25,59.99,Call of Duty®: Ghosts,Infinity Ward,,,
113400,ninjatomato,False,0,"['Action', 'Free to Play', 'Massively Multiplayer']",2011-12-06,Free to Play,APB Reloaded,Reloaded Productions,154.0,APB Reloaded,43268.0
218620,Plka,False,0,,,,,,69.0,PAYDAY 2,471.0
305260,76561198072074537,True,0,"['Free to Play', 'Simulation', 'Strategy']",2014-08-06,Free to Play,Battle Islands,DR Studios,90.0,Battle Islands,1639.0
570,coolguyfromph,True,0,,,,,,,,
570,xxxzetaxxx,True,0,,,,,,,,
4000,EverythingSpot,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,35.0,Garry's Mod,2698.0
301520,xxxextremenoobxxx,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,33.0,Robocraft,252.0
373680,AguiaAfricana,True,0,,,,,,69.0,Aion,14238.0
440,Dante1899,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
218620,renanhr,True,0,,,,,,153.0,PAYDAY 2,3013.0
440,76561198060557951,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
313730,Kito7,True,2,,,,,,29.0,Sunrider: Mask of Arcadius,504.0
730,IAmAbel,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
4920,aeyo,True,0,"['Action', 'Indie', 'Strategy']",2012-10-30,9.99,Natural Selection 2,Unknown Worlds Entertainment,133.0,Natural Selection 2,2765.0
206500,omaiornoob,True,0,"['Action', 'Free to Play', 'Indie', 'Strategy', 'Early Access']",2012-11-08,Free to Play,AirMech Strike,Carbon Games,67.0,AirMech,3062.0
377160,Spawnofelfdude,True,0,['RPG'],2015-11-09,29.99,Fallout 4,Bethesda Game Studios,179.0,Fallout 4,8088.0
233150,superdedicated,True,2,"['Action', 'Indie', 'Simulation']",2014-03-18,9.99,LUFTRAUSERS,Vlambeer,368.0,LUFTRAUSERS,192.0
730,coutlindo,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,34.0,Counter-Strike: Global Offensive,39375.0
730,goneckahorse,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
4000,SakurasouNo,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,14.0,Garry's Mod,4116.0
440,76561197965205416,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
224540,Kiwi4Life,True,2,"['Action', 'Indie']",2012-12-12,14.99,Ace of Spades: Battle Builder,Jagex Limited,,,
221910,SgazyRQ,True,2,"['Adventure', 'Indie']",2013-10-17,14.99,The Stanley Parable,Galactic Cafe,87.0,The Stanley Parable,158.0
17410,mauriceikenzz,True,2,"['Action', 'Adventure']",2009-01-13,19.99,Mirror's Edge™,DICE,81.0,Mirror's Edge,2811.0
236090,featherbear,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2013-05-24,14.99,Dust: An Elysian Tail,Humble Hearts LLC,,,
304930,SC3SynC,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,25.0,Unturned,1601.0
440,zwanzigdrei,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,jlpicapica,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
570,76561198105170325,True,0,,,,,,,,
391540,hypodermic,True,2,"['Indie', 'RPG']",2015-09-15,9.99,Undertale,tobyfox,87.0,Undertale,610.0
321030,thugnificent,True,0,['Indie'],2014-09-12,3.99,One Day For Ched,BS1 &amp; BSL Team,6700.0,One Day For Ched,8.0
51100,76561198076120449,True,2,,,,,,27.0,Tactical Intervention,8710.0
319630,bluelite45,True,0,"['Action', 'Adventure']",2015-01-29,Free,Life is Strange - Episode 1,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",229.0,Life Is Strangeâ¢,2164.0
236390,PonPonPony,True,2,,,,,,49.0,War Thunder,138906.0
296470,DogeWithDaSwegAndDew,True,0,"['Indie', 'Simulation', 'Sports']",2014-07-29,4.99,Mount Your Friends,Stegersaurus Software Inc.,53.0,Mount Your Friends,76.0
416590,shinomegami,True,0,,,,,,1576.0,Emily Wants To Play,63616.0
218620,Predator_XD,True,0,,,,,,111.0,PAYDAY 2,2381.0
440,TBDZN,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
21690,DevkingODSTK,True,0,"['Action', 'Adventure']",2009-09-15,19.99,Resident Evil™ 5/ Biohazard 5®,Capcom,160.0,Resident Evil 5 / Biohazard 5,1672.0
233450,kuhn_dog2323,True,2,"['Indie', 'Simulation', 'Strategy']",2015-10-06,29.99,Prison Architect,Introversion Software,,,
338170,27601MCM,True,0,"['Action', 'Indie']",2016-07-27,8.99,Ratz Instagib,Lino Slahuschek,58.0,Ratz Instagib 2.0,303.0
105600,DeliciousTissue,True,0,"['Action', 'Adventure', 'Indie', 'RPG']",2011-05-16,9.99,Terraria,Re-Logic,87.0,Terraria,36211.0
237740,QwerkySyntax,True,0,"['Action', 'Adventure', 'Indie']",2013-09-20,4.99,Angry Video Game Nerd Adventures,FreakZone Games,107.0,Angry Video Game Nerd Adventures,344.0
252490,heisawizard,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,66.0,Rust,3878.0
208090,71251241,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,100.0,Loadout,1677.0
440,Eddy_Tan,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
4000,Yuriss,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,,,
730,RuslaNLoveStefochka,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
300380,Shaumenka,False,0,,,,,,220.0,Road Redemption,171.0
218620,76561198073919095,True,0,,,,,,63.0,PAYDAY 2,47274.0
304930,76561198194147630,True,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,48.0,Unturned,52424.0
219640,76561198086834544,True,0,"['Action', 'Indie']",2012-10-16,24.99,Chivalry: Medieval Warfare,Torn Banner Studios,64.0,Chivalry: Medieval Warfare,1233.0
440,mestoneheart,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
730,Code_29,False,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,264.0,Counter-Strike: Global Offensive,36634.0
301520,76561198091714349,False,0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,64.0,Robocraft,241.0
440,cartelmedellin,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
208090,northisbae,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,96.0,Loadout,2387.0
211820,76561198080157237,True,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016-07-22,14.99,Starbound,Chucklefish,98.0,Starbound,471.0
440,76561198117710446,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
355180,bbcfbmnnhndgfghkdjjfd,False,0,"['Action', 'Free to Play']",2017-10-31,Free,Codename CURE,Hoobalugalar_X,32.0,Codename CURE,623.0
22380,76561197976652491,True,2,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,47.0,Fallout: New Vegas,12948.0
22380,76561197976652491,True,2,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,47.0,Fallout: New Vegas,12948.0
404013,76561198099742716,True,0,,,,,,,,
22380,76561197976652491,True,2,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,47.0,Fallout: New Vegas,12948.0
22380,76561197976652491,True,2,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,47.0,Fallout: New Vegas,12948.0
404013,76561198099742716,True,0,,,,,,,,
216150,Coolmouse,True,2,"['Casual', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012-08-09,Free to Play,MapleStory,Nexon,91.0,MapleStory,10004.0
18110,bright43,True,0,,,,,,71.0,Shattered Horizon,68.0
440,76561198084567211,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
232090,76561197995192202,True,0,['Action'],2016-11-18,29.99,Killing Floor 2,Tripwire Interactive,30.0,Killing Floor 2,13197.0
730,33215469,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,,,
230410,DavieTheCheese,True,2,"['Action', 'Free to Play']",2013-03-25,Free to Play,Warframe,Digital Extremes,,,
440,76561198089715956,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,jezla5690,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
4000,76561198079653655,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,126.0,Garry's Mod,6421.0
440,once-i-was-7-years-old,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
240,Nightmare28,True,2,['Action'],2004-11-01,19.99,Counter-Strike: Source,Valve,53.0,Counter-Strike: Source,83063.0
440,76561198084079139,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,malakoiemhebraicodevasso,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
252950,76561198077236598,True,2,"['Action', 'Indie', 'Racing', 'Sports']",2015-07-07,19.99,Rocket League®,"Psyonix, Inc.",29.0,Rocket League,15392.0
238960,KangGetRekt,True,0,,,,,,67.0,Path of Exile,257.0
730,leeooel123456,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,48.0,Counter-Strike: Global Offensive,14114.0
304930,76561198089779183,True,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,44.0,Unturned,7182.0
363970,lalalalalafic,True,0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015-05-13,Free to Play,Clicker Heroes,Playsaurus,145.0,Clicker Heroes,3034.0
301520,76561198086392619,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,66.0,Robocraft,1432.0
730,76561198112249349,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,37.0,Counter-Strike: Global Offensive,58402.0
265930,boat1230,True,0,"['Casual', 'Indie', 'Simulation']",2014-04-01,9.99,Goat Simulator,Coffee Stain Studios,92.0,Goat Simulator,668.0
440,thir13enhand,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
1250,76561198067664442,False,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,52.0,Killing Floor,1224.0
105600,76561198089545153,True,0,"['Action', 'Adventure', 'Indie', 'RPG']",2011-05-16,9.99,Terraria,Re-Logic,230.0,Terraria,8461.0
215080,76561198061800268,True,2,"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2014-09-18,Free to Play,WAKFU,Ankama Studio,26.0,WAKFU,10303.0
99900,76561198079709365,True,0,,,,,,50.0,Spiral Knights,7528.0
440,Bottomkiller,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
570,gangGGR,True,0,,,,,,,,
730,dagster_007,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,41.0,Counter-Strike: Global Offensive,37058.0
57300,Marixtao,True,0,"['Action', 'Adventure', 'Indie']",2010-09-08,19.99,Amnesia: The Dark Descent,Frictional Games,84.0,Amnesia: The Dark Descent,13.0
310950,76561198048945491,True,0,['Action'],2016-02-15,39.99,Street Fighter V,Capcom,136.0,Street Fighter V,1848.0
730,BonusZx,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,52.0,Counter-Strike: Global Offensive,24886.0
550,76561198093944702,True,0,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,53.0,Left 4 Dead 2,1038.0
211820,ghost-loli,True,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016-07-22,14.99,Starbound,Chucklefish,75.0,Starbound,3694.0
226700,76561198073620268,True,0,,,,,,126.0,Infestation: Survivor Stories Classic,386.0
222750,famouse4,True,2,['Strategy'],2013-05-29,19.99,Wargame: Airland Battle,Eugen Systems,,,
730,76561198090694948,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,78.0,Counter-Strike: Global Offensive,25218.0
458000,TURTLESYEA,True,2,"['Adventure', 'Indie', 'Strategy']",2016-04-20,14.99,March of the Living,Machine 22,133.0,March of the Living,406.0
440,76561198018613178,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
730,difera,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,155.0,Counter-Strike: Global Offensive,46095.0
26800,teletame,True,2,"['Casual', 'Indie', 'Strategy']",2009-04-10,14.99,Braid,Number None,195.0,Braid,342.0
208090,76561198109703402,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,42.0,Loadout,29.0
302830,76561198074918909,True,2,"['Action', 'Free to Play', 'Early Access']",2014-11-05,Free to Play,BLOCKADE 3D,Shumkov Dmitriy,36.0,BLOCKADE 3D,91.0
208090,ninjalord,True,2,"['Action', 'Free to Play', 'Indie']",2014-01-31,Free to Play,Loadout,Edge of Reality,111.0,Loadout,3690.0
8870,fatplums,True,0,['Action'],2013-03-25,29.99,BioShock Infinite,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",77.0,BioShock Infinite,596.0
4000,76561198101219872,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,,,
214190,I_Was_Just_In_Beaver,False,2,,,,,,168.0,Minimum,1720.0
440,KlaudC,False,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
730,Llama_Cheese,False,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,188.0,Counter-Strike: Global Offensive,428.0
468410,lambofreak4ever,True,2,,,,,,,,
730,Badly306,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,142.0,Counter-Strike: Global Offensive,75953.0
730,Jabooni,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,30.0,Counter-Strike: Global Offensive,61118.0
391460,76561198031208554,False,0,"['Action', 'Free to Play', 'Early Access']",2015-08-25,Free to Play,WARMODE,WARTEAM,,,
33230,AttonRisk,False,2,"['Action', 'Adventure']",2010-03-09,19.99,Assassin's Creed 2 Deluxe Edition,Ubisoft Montreal,140.0,Assassin's Creed II,9.0
99900,bonknflash,True,2,,,,,,,,
570,76561198082597238,True,2,,,,,,,,
48190,187625,True,2,"['Action', 'Adventure']",2011-03-22,19.99,Assassin’s Creed® Brotherhood,Ubisoft Montreal,121.0,Assassin's Creed Brotherhood,1028.0
304930,Dankulicious,False,0,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,44.0,Unturned,820.0
55230,76561198211545443,True,0,['Action'],2011-11-14,9.99,Saints Row: The Third,Volition,112.0,Saints Row: The Third,3690.0
326460,KingBlobfish,False,0,"['Action', 'Casual', 'Indie', 'Massively Multiplayer', 'Strategy', 'Early Access']",2015-03-11,6.99,ShellShock Live,kChamp Games,137.0,ShellShock Live,2417.0
381210,Healfire,True,2,,,,,,63.0,Dead by Daylight,8812.0
730,76561198080080397,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,18.0,Counter-Strike: Global Offensive,20290.0
331470,movienationscom,False,0,"['Adventure', 'Casual', 'Free to Play', 'Indie']",2014-11-19,Free to Play,Everlasting Summer,Soviet Games,115.0,Everlasting Summer,5.0
245550,Buccatai,True,0,,,,,,144.0,Free to Play,34.0
250420,Mintez,True,0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2015-01-26,Free to Play,8BitMMO,Archive Entertainment,154.0,8BitMMO,1256.0
570,76561198073201099,True,0,,,,,,,,
242720,76561198068434328,True,0,"['Action', 'Free to Play', 'Indie']",2014-05-01,Free to Play,GunZ 2: The Second Duel,"Masangsoft, Inc.",44.0,GunZ 2: The Second Duel,723.0
230230,76561198013532168,True,2,"['Adventure', 'Indie', 'RPG', 'Strategy']",2014-06-30,39.99,Divinity: Original Sin (Classic),Larian Studios,,,
440,76561198058868190,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
249130,WindowsSteam,False,2,"['Action', 'Adventure']",2013-10-22,19.99,LEGO® Marvel™ Super Heroes,Traveller's Tales,85.0,LEGOÂ® MARVEL Super Heroes,1932.0
264380,X-Evolution,True,2,['Indie'],2007-05-15,Free,Narcissu 1st &amp; 2nd,stage-nana,,,
42650,76561198072280866,True,2,,,,,,35.0,Transformers: War for Cybertron,509.0
344760,76561198026999637,True,2,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",2015-12-15,19.99,Reign Of Kings,Code}{atch,,,
4000,76561198054209522,True,2,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,28.0,Garry's Mod,1785.0
269050,rorty,True,2,"['Adventure', 'Indie']",2014-03-06,5.99,Year Walk,Simogo,136.0,Year Walk,110.0
9200,REBAS_AS_F-T,True,0,['Action'],2011-10-03,9.99,RAGE,id Software,1969.0,RAGE,5005.0
334660,terrorsyth,True,0,,,,,,,,
208480,76561198083393255,True,0,['Adventure'],2012-11-20,19.99,Assassin’s Creed® III,Ubisoft Montreal,24.0,Assassin's CreedÂ® III,4791.0
209870,76561198062092084,True,2,"['Action', 'Free to Play']",2012-07-02,Free to Play,Blacklight: Retribution,Hardsuit Labs,26.0,Blacklight: Retribution,19950.0
730,76561198065330196,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,38.0,Counter-Strike: Global Offensive,97555.0
319630,virex4,True,2,"['Action', 'Adventure']",2015-01-29,Free,Life is Strange - Episode 1,"DONTNOD Entertainment,Feral Interactive (Mac),Feral Interactive (Linux)",248.0,Life Is Strangeâ¢,162.0
570,Voidedout,False,0,,,,,,,,
440,76561198069178587,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
70000,onimasa803,True,2,"['Action', 'Indie']",2011-04-08,9.99,Dino D-Day,800 North and Digital Ranch,378.0,Dino D-Day,8042.0
12750,IcecoldNZ,True,2,,,,,,158.0,GRID,1858.0
200210,76561198067286387,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2012-02-20,Free to Play,Realm of the Mad God,Wild Shadow Studios,37.0,Realm of the Mad God,7234.0
200710,_Harbinger_,True,2,"['Action', 'Adventure', 'Indie', 'RPG']",2012-09-20,19.99,Torchlight II,Runic Games,51.0,Torchlight II,3366.0
12900,KHANIMAX,True,2,,,,,,,,
50130,Altair6681,True,2,['Action'],2011-03-22,29.99,Mafia II,"2K Czech,Feral Interactive (Mac)",231.0,Mafia II,1730.0
304930,poohgoddevil,True,2,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",2017-07-07,Free to Play,Unturned,Smartly Dressed Games,47.0,Unturned,4812.0
63380,MladshiyLlama,True,2,['Action'],2012-04-30,19.99,Sniper Elite V2,Rebellion,299.0,Sniper Elite V2,5049.0
346120,76561198095322616,True,2,"['Action', 'Free to Play']",2014-04-04,Free to Play,Boring Man - Online Tactical Stickman Combat,Spasman Games,98.0,Boring Man - Online Tactical Stickman Combat,568.0
10,maddoxx789,True,2,['Action'],2000-11-01,9.99,Counter-Strike,Valve,461.0,Counter-Strike,46711.0
730,76561198079033916,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,22.0,Counter-Strike: Global Offensive,36228.0
322170,chickenzrulz,True,0,"['Action', 'Indie']",2014-12-22,3.99,Geometry Dash,RobTop Games,101.0,Geometry Dash,618.0
12210,76561198066320895,True,2,,,,,,110.0,Grand Theft Auto IV,11248.0
730,bantiacmd,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,162.0,Counter-Strike: Global Offensive,42352.0
8190,76561198061357639,True,2,"['Action', 'Adventure']",2010-03-23,14.99,Just Cause 2,Avalanche Studios,28.0,Just Cause 2,1106.0
730,76561198057125811,True,0,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,53.0,Counter-Strike: Global Offensive,149637.0
35140,epicbumface,True,2,"['Action', 'Adventure']",2010-03-26,19.99,Batman: Arkham Asylum Game of the Year Edition,"Rocksteady Studios,Feral Interactive (Mac)",154.0,Batman: Arkham Asylum GOTY Edition,291.0
440,76561198074419919,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
440,SpongbobeebU,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
4000,LoiroG,True,0,"['Indie', 'Simulation']",2006-11-29,9.99,Garry's Mod,Facepunch Studios,36.0,Garry's Mod,20843.0
227940,76561198077295459,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",2016-10-18,Free to Play,Heroes &amp; Generals,Reto-Moto,23.0,Heroes & Generals,33263.0
238960,dalebaxter,True,2,,,,,,168.0,Path of Exile,594.0
241930,MarineAnimal,True,2,"['Action', 'Adventure']",2014-09-30,19.99,Middle-earth™: Shadow of Mordor™,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",151.0,Middle-earth: Shadow of Mordor,963.0
226700,76561198086141910,True,2,,,,,,71.0,Infestation: Survivor Stories Classic,951.0
218620,thinkglobal,True,2,,,,,,,,
232090,76561198066544547,True,0,['Action'],2016-11-18,29.99,Killing Floor 2,Tripwire Interactive,72.0,Killing Floor 2,3946.0
298240,76561198101093216,True,2,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2015-12-22,Free to Play,Red Crucible®: Firestorm,"Rocketeer Games Studio, LLC",,,
204300,QuirkyChicken,True,2,"['Action', 'Free to Play', 'Indie', 'Strategy']",2012-08-01,Free To Play,Awesomenauts - the 2D moba,Ronimo Games,17.0,Awesomenauts,858.0
99900,GOLDENFREDRICKSTAR,True,2,,,,,,49.0,Spiral Knights,107.0
1250,Kalnus,True,0,['Action'],2009-05-14,19.99,Killing Floor,Tripwire Interactive,49.0,Killing Floor,1139.0
417860,figoleu,True,0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation']",2015-11-20,Free to Play,Emily is Away,Kyle Seeley,44.0,Emily is Away,116.0
238320,_steelphantom,True,0,"['Action', 'Adventure', 'Indie']",2013-09-04,19.99,Outlast,Red Barrels,86.0,Outlast,60.0
248570,sprayandpray168543483,True,2,"['Action', 'Free to Play', 'Indie', 'Strategy']",2006-03-01,Free to Play,Toribash,Nabi Studios,,,
252490,lovemorezeebanda,True,2,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2013-12-11,19.99,Rust,Facepunch Studios,91.0,Rust,19530.0
22380,76561198074940658,True,2,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,35.0,Fallout: New Vegas,1299.0
233720,76561198092422168,True,2,"['Action', 'Indie', 'Simulation']",2013-04-19,9.99,Surgeon Simulator,Bossa Studios,19.0,Surgeon Simulator,213.0
301520,BlazingTheAmazing,True,2,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",2017-08-24,Free to Play,Robocraft,Freejam,161.0,Robocraft,1029.0
282201,76561198074200838,False,0,,,,,,,,
440,76561198066950280,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
730,76561198071592038,True,2,['Action'],2012-08-21,14.99,Counter-Strike: Global Offensive,Valve,50.0,Counter-Strike: Global Offensive,15175.0
370100,InstigatorAU,True,2,,,,,,112.0,Uncrowded,95.0
550,76561198085301805,True,2,['Action'],2009-11-16,19.99,Left 4 Dead 2,Valve,72.0,Left 4 Dead 2,7725.0
212070,dead_slayer,True,2,"['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation']",2013-02-27,Free to Play,Star Conflict,Star Gem Inc.,,,
440,theonethatrapes,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
239220,76561198012064862,True,2,,,,,,,,
338000,76561198090274308,True,2,"['Action', 'Free to Play', 'Indie']",2015-01-15,Free to Play,Echoes+,"Binary Zoo,The Game Creators",74.0,Echoes+,10.0
220240,nothingbeatsme,True,2,"['Action', 'Adventure']",2012-12-04,19.99,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",66.0,Far CryÂ® 3,2643.0
218620,m4ko23,True,2,,,,,,55.0,PAYDAY 2,3593.0
302830,76561198068887466,False,0,"['Action', 'Free to Play', 'Early Access']",2014-11-05,Free to Play,BLOCKADE 3D,Shumkov Dmitriy,,,
244450,dylancarroll2,False,2,"['Action', 'Simulation', 'Strategy']",2014-05-15,29.99,Men of War: Assault Squad 2,Digitalmindsoft,53.0,Men of War: Assault Squad 2,4002.0
440,76561198104030363,True,0,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
263060,Ameerthetrickster,True,2,"['Action', 'Indie']",2015-05-21,4.99,Blockstorm,GhostShark,57.0,Blockstorm,1919.0
218620,quepasoamiguito,True,0,,,,,,28.0,PAYDAY 2,8050.0
440,76561198098653023,True,2,"['Action', 'Free to Play']",2007-10-10,Free to Play,Team Fortress 2,Valve,,,
22370,AquilliusRanger,True,2,['RPG'],2009-10-13,19.99,Fallout 3: Game of the Year Edition,Bethesda Game Studios,119.0,Fallout 3 - Game of the Year Edition,17720.0
207610,76561198045786618,True,2,['Adventure'],2012-04-24,24.99,The Walking Dead,Telltale Games,138.0,The Walking Dead,923.0
224260,76561198202398471,False,0,"['Action', 'Free to Play', 'Indie']",2011-10-31,Free,No More Room in Hell,No More Room in Hell Team,66.0,No More Room in Hell,364.0
22380,ToxWolf,True,2,"['Action', 'RPG']",2010-10-19,9.99,Fallout: New Vegas,Obsidian Entertainment,340.0,Fallout: New Vegas,10948.0
104700,76561198074819329,True,0,"['Free to Play', 'Action', 'Strategy', 'Indie', 'Sports']",2012-04-19,Free to Play,Super MNC,Uber Entertainment,,,
